,0,1,2,3,4,5,6
1130,3.139,-0.165,0.025,-0.235,-0.09,-0.245,0.135
1131,3.142,-0.165,0.015,-0.235,-0.09,-0.245,0.14
1132,3.1439999999999997,-0.17,0.025,-0.235,-0.095,-0.24,0.12
1133,3.147,-0.18,0.035,-0.245,-0.09,-0.24,0.12
1134,3.15,-0.175,0.045,-0.24,-0.095,-0.255,0.115
1135,3.153,-0.17,0.02,-0.21,-0.1,-0.255,0.12
1136,3.156,-0.165,0.02,-0.195,-0.115,-0.255,0.125
1137,3.158,-0.165,0.015,-0.18,-0.115,-0.25,0.12
1138,3.161,-0.15,0.02,-0.19,-0.12,-0.24,0.11
1139,3.1639999999999997,-0.145,0.025,-0.195,-0.14,-0.24,0.11
1140,3.167,-0.14,0.025,-0.19,-0.135,-0.25,0.1
1141,3.1689999999999996,-0.125,0.005,-0.185,-0.12,-0.255,0.095
1142,3.1719999999999997,-0.135,-0.015,-0.175,-0.12,-0.26,0.105
1143,3.175,-0.13,-0.03,-0.17,-0.12,-0.245,0.115
1144,3.178,-0.145,-0.025,-0.18,-0.12,-0.245,0.12
1145,3.181,-0.15,-0.005,-0.185,-0.135,-0.255,0.11
1146,3.1830000000000003,-0.145,0.015,-0.175,-0.135,-0.265,0.095
1147,3.1860000000000004,-0.16,0.01,-0.19,-0.135,-0.265,0.09
1148,3.1889999999999996,-0.155,-0.01,-0.19,-0.13,-0.265,0.105
1149,3.1919999999999997,-0.14,-0.03,-0.195,-0.125,-0.26,0.115
1150,3.194,-0.13,-0.025,-0.21,-0.14,-0.255,0.115
1151,3.197,-0.11,-0.02,-0.235,-0.165,-0.25,0.11
1152,3.2,-0.105,-0.005,-0.26,-0.155,-0.26,0.1
1153,3.2030000000000003,-0.105,-0.015,-0.255,-0.16,-0.285,0.095
1154,3.2060000000000004,-0.1,-0.03,-0.255,-0.145,-0.27,0.11
1155,3.208,-0.09,-0.05,-0.27,-0.155,-0.265,0.105
1156,3.2110000000000003,-0.095,-0.075,-0.295,-0.16,-0.27,0.11
1157,3.214,-0.1,-0.07,-0.32,-0.165,-0.26,0.105
1158,3.217,-0.11,-0.055,-0.335,-0.16,-0.27,0.095
1159,3.219,-0.11,-0.035,-0.345,-0.14,-0.275,0.09
1160,3.222,-0.11,-0.045,-0.325,-0.13,-0.275,0.095
1161,3.225,-0.09,-0.04,-0.33,-0.125,-0.26,0.1
1162,3.228,-0.075,-0.05,-0.355,-0.14,-0.26,0.1
1163,3.2310000000000003,-0.07,-0.05,-0.37,-0.145,-0.265,0.1
1164,3.233,-0.075,-0.04,-0.37,-0.135,-0.27,0.085
1165,3.236,-0.07,-0.04,-0.375,-0.125,-0.275,0.09
1166,3.239,-0.07,-0.05,-0.365,-0.1,-0.27,0.085
1167,3.242,-0.065,-0.065,-0.375,-0.085,-0.275,0.105
1168,3.2439999999999998,-0.07,-0.075,-0.38,-0.1,-0.26,0.11
1169,3.247,-0.07,-0.075,-0.39,-0.1,-0.26,0.1
1170,3.25,-0.065,-0.06,-0.41,-0.1,-0.275,0.09
1171,3.253,-0.07,-0.035,-0.405,-0.085,-0.28,0.095
1172,3.2560000000000002,-0.065,-0.02,-0.405,-0.085,-0.28,0.1
1173,3.258,-0.065,-0.015,-0.395,-0.09,-0.265,0.1
1174,3.261,-0.06,-0.03,-0.41,-0.09,-0.255,0.115
1175,3.264,-0.045,-0.05,-0.42,-0.09,-0.25,0.1
1176,3.267,-0.055,-0.045,-0.42,-0.09,-0.26,0.095
1177,3.2689999999999997,-0.06,-0.035,-0.41,-0.085,-0.26,0.095
1178,3.272,-0.065,-0.02,-0.39,-0.09,-0.255,0.095
1179,3.275,-0.065,-0.035,-0.395,-0.095,-0.24,0.12
1180,3.278,-0.07,-0.04,-0.405,-0.09,-0.215,0.115
1181,3.281,-0.055,-0.04,-0.415,-0.105,-0.195,0.11
1182,3.283,-0.03,-0.03,-0.42,-0.105,-0.15,0.115
1183,3.286,-0.015,0.02,-0.415,-0.11,-0.04,0.125
1184,3.2889999999999997,-0.005,0.06,-0.41,-0.115,0.31,0.155
1185,3.292,0.005,0.055,-0.415,-0.12,0.79,0.285
1186,3.2939999999999996,0.01,0.06,-0.42,-0.11,0.88,0.63
1187,3.2969999999999997,0.02,0.05,-0.425,-0.115,0.48,0.825
1188,3.3,0.01,0.055,-0.425,-0.11,0.095,0.625
1189,3.303,0.015,0.07,-0.425,-0.105,-0.025,0.385
1190,3.306,0.01,0.095,-0.4,-0.105,0.005,0.29
1191,3.3080000000000003,-0.01,0.105,-0.405,-0.115,0.025,0.29
1192,3.3110000000000004,-0.02,0.1,-0.415,-0.11,0.025,0.29
1193,3.3139999999999996,-0.035,0.09,-0.425,-0.11,0.0,0.255
1194,3.3169999999999997,-0.005,0.095,-0.42,-0.11,-0.035,0.23
1195,3.319,-0.005,0.1,-0.42,-0.12,-0.05,0.22
1196,3.322,0.0,0.13,-0.42,-0.13,-0.045,0.21
1197,3.325,0.005,0.155,-0.43,-0.135,-0.045,0.205
1198,3.3280000000000003,0.01,0.14,-0.43,-0.145,-0.04,0.17
1199,3.3310000000000004,0.01,0.12,-0.43,-0.155,-0.05,0.135
1200,3.333,0.0,0.11,-0.43,-0.14,-0.085,0.095
1201,3.3360000000000003,0.0,0.11,-0.405,-0.14,-0.095,0.075
1202,3.339,-0.015,0.115,-0.405,-0.145,-0.11,0.06
1203,3.342,-0.025,0.12,-0.405,-0.145,-0.12,0.045
1204,3.344,-0.025,0.11,-0.415,-0.15,-0.13,0.035
1205,3.347,-0.03,0.105,-0.43,-0.145,-0.16,0.01
1206,3.35,-0.03,0.09,-0.42,-0.13,-0.215,-0.025
1207,3.353,-0.03,0.1,-0.415,-0.14,-0.27,-0.03
1208,3.3560000000000003,-0.025,0.115,-0.41,-0.145,-0.315,-0.055
1209,3.358,-0.025,0.145,-0.4,-0.145,-0.345,-0.065
1210,3.361,-0.01,0.155,-0.415,-0.135,-0.4,-0.09
1211,3.364,0.005,0.14,-0.415,-0.125,-0.475,-0.12
1212,3.367,-0.005,0.12,-0.415,-0.115,-0.57,-0.14
1213,3.3689999999999998,0.0,0.105,-0.41,-0.105,-0.66,-0.145
1214,3.372,-0.02,0.09,-0.39,-0.105,-0.72,-0.145
1215,3.375,-0.03,0.105,-0.39,-0.11,-0.765,-0.155
1216,3.378,-0.045,0.11,-0.4,-0.1,-0.82,-0.165
1217,3.3810000000000002,-0.045,0.1,-0.41,-0.105,-0.885,-0.195
1218,3.383,-0.055,0.1,-0.415,-0.095,-0.945,-0.25
1219,3.386,-0.04,0.105,-0.395,-0.09,-0.975,-0.31
1220,3.389,-0.04,0.11,-0.385,-0.1,-0.985,-0.36
1221,3.392,-0.025,0.14,-0.39,-0.1,-1.005,-0.39
1222,3.3939999999999997,-0.02,0.13,-0.405,-0.095,-0.99,-0.44
1223,3.397,-0.01,0.135,-0.395,-0.105,-1.0,-0.47
1224,3.4,0.0,0.11,-0.4,-0.105,-1.005,-0.515
1225,3.403,0.01,0.095,-0.385,-0.105,-1.015,-0.565
1226,3.406,-0.005,0.095,-0.38,-0.115,-1.005,-0.595
1227,3.408,-0.015,0.105,-0.39,-0.125,-0.99,-0.64
1228,3.411,-0.025,0.115,-0.4,-0.125,-0.96,-0.68
1229,3.4139999999999997,-0.02,0.105,-0.415,-0.13,-0.93,-0.705
1230,3.417,-0.025,0.105,-0.41,-0.13,-0.895,-0.755
1231,3.4189999999999996,-0.03,0.08,-0.4,-0.125,-0.84,-0.765
1232,3.4219999999999997,-0.025,0.095,-0.4,-0.13,-0.775,-0.755
1233,3.425,-0.02,0.12,-0.41,-0.125,-0.705,-0.725
1234,3.428,-0.015,0.145,-0.42,-0.13,-0.65,-0.69
1235,3.431,0.0,0.15,-0.405,-0.13,-0.59,-0.66
1236,3.4330000000000003,0.0,0.135,-0.41,-0.125,-0.55,-0.615
1237,3.4360000000000004,0.0,0.125,-0.4,-0.125,-0.51,-0.56
1238,3.4389999999999996,-0.005,0.115,-0.4,-0.125,-0.475,-0.49
1239,3.4419999999999997,0.0,0.11,-0.395,-0.145,-0.43,-0.425
1240,3.444,-0.015,0.12,-0.4,-0.145,-0.395,-0.365
1241,3.447,-0.015,0.13,-0.415,-0.155,-0.375,-0.315
1242,3.45,-0.025,0.105,-0.42,-0.15,-0.37,-0.275
1243,3.4530000000000003,-0.02,0.1,-0.415,-0.14,-0.375,-0.23
1244,3.4560000000000004,-0.035,0.085,-0.41,-0.145,-0.365,-0.185
1245,3.458,-0.03,0.105,-0.42,-0.155,-0.345,-0.15
1246,3.4610000000000003,-0.02,0.13,-0.42,-0.155,-0.32,-0.125
1247,3.464,-0.015,0.135,-0.42,-0.155,-0.3,-0.1
1248,3.467,-0.005,0.145,-0.43,-0.145,-0.295,-0.085
1249,3.469,0.0,0.125,-0.415,-0.155,-0.3,-0.08
1250,3.472,-0.01,0.105,-0.395,-0.155,-0.305,-0.045
1251,3.475,-0.015,0.095,-0.4,-0.155,-0.295,-0.02
1252,3.478,-0.02,0.1,-0.405,-0.135,-0.28,-0.005
1253,3.4810000000000003,-0.02,0.115,-0.42,-0.14,-0.275,0.01
1254,3.483,-0.02,0.12,-0.435,-0.125,-0.28,0.025
1255,3.486,-0.03,0.105,-0.425,-0.13,-0.28,0.045
1256,3.489,-0.03,0.105,-0.42,-0.11,-0.275,0.085
1257,3.492,-0.025,0.115,-0.415,-0.11,-0.245,0.12
1258,3.4939999999999998,-0.02,0.135,-0.405,-0.115,-0.215,0.145
1259,3.497,-0.015,0.14,-0.41,-0.12,-0.205,0.16
1260,3.5,-0.02,0.145,-0.43,-0.1,-0.21,0.175
1261,3.503,-0.02,0.145,-0.43,-0.095,-0.225,0.175
1262,3.5060000000000002,-0.015,0.115,-0.395,-0.1,-0.21,0.19
1263,3.508,-0.01,0.105,-0.41,-0.095,-0.19,0.215
1264,3.511,-0.02,0.125,-0.42,-0.105,-0.165,0.205
1265,3.514,-0.02,0.135,-0.425,-0.11,-0.16,0.2
1266,3.517,0.0,0.145,-0.415,-0.125,-0.165,0.2
1267,3.5189999999999997,0.005,0.145,-0.405,-0.11,-0.17,0.22
1268,3.522,0.01,0.155,-0.41,-0.105,-0.155,0.22
1269,3.525,0.025,0.175,-0.405,-0.115,-0.16,0.22
1270,3.528,0.03,0.2,-0.415,-0.115,-0.145,0.225
1271,3.531,0.04,0.205,-0.415,-0.13,-0.145,0.225
1272,3.533,0.065,0.195,-0.415,-0.135,-0.16,0.225
1273,3.536,0.075,0.18,-0.405,-0.125,-0.155,0.22
1274,3.5389999999999997,0.075,0.16,-0.385,-0.125,-0.145,0.225
1275,3.542,0.09,0.17,-0.41,-0.12,-0.125,0.245
1276,3.5439999999999996,0.105,0.17,-0.42,-0.13,-0.125,0.245
1277,3.5469999999999997,0.11,0.175,-0.43,-0.13,-0.12,0.25
1278,3.55,0.145,0.17,-0.42,-0.135,-0.12,0.245
1279,3.553,0.16,0.155,-0.41,-0.135,-0.13,0.245
1280,3.556,0.155,0.14,-0.4,-0.115,-0.115,0.265
1281,3.5580000000000003,0.16,0.145,-0.405,-0.125,-0.105,0.265
1282,3.5610000000000004,0.15,0.165,-0.42,-0.13,-0.105,0.265
1283,3.5639999999999996,0.14,0.18,-0.42,-0.155,-0.1,0.26
1284,3.5669999999999997,0.13,0.17,-0.43,-0.15,-0.105,0.255
1285,3.569,0.135,0.135,-0.415,-0.16,-0.11,0.265
1286,3.572,0.12,0.095,-0.4,-0.155,-0.11,0.28
1287,3.575,0.095,0.085,-0.41,-0.15,-0.085,0.29
1288,3.5780000000000003,0.075,0.09,-0.405,-0.16,-0.075,0.285
1289,3.5810000000000004,0.055,0.095,-0.405,-0.16,-0.09,0.285
1290,3.583,0.04,0.095,-0.415,-0.16,-0.07,0.285
1291,3.5860000000000003,0.015,0.095,-0.4,-0.16,-0.09,0.28
1292,3.589,0.015,0.095,-0.41,-0.15,-0.07,0.3
1293,3.592,0.0,0.125,-0.41,-0.15,-0.065,0.315
1294,3.594,-0.015,0.145,-0.42,-0.16,-0.05,0.33
1295,3.597,-0.02,0.16,-0.41,-0.155,-0.06,0.32
1296,3.6,-0.045,0.145,-0.405,-0.15,-0.055,0.325
1297,3.603,-0.055,0.12,-0.39,-0.145,-0.055,0.335
1298,3.6060000000000003,-0.075,0.1,-0.375,-0.135,-0.05,0.335
1299,3.608,-0.1,0.095,-0.375,-0.13,-0.03,0.36
1300,3.611,-0.115,0.105,-0.375,-0.125,-0.03,0.355
1301,3.614,-0.12,0.115,-0.375,-0.11,-0.015,0.36
1302,3.617,-0.115,0.11,-0.375,-0.11,-0.01,0.36
1303,3.6189999999999998,-0.11,0.1,-0.365,-0.11,-0.02,0.365
1304,3.622,-0.09,0.095,-0.345,-0.095,-0.015,0.38
1305,3.625,-0.105,0.105,-0.345,-0.1,-0.005,0.4
1306,3.628,-0.095,0.12,-0.35,-0.1,0.005,0.395
1307,3.6310000000000002,-0.095,0.13,-0.375,-0.105,0.005,0.395
1308,3.633,-0.105,0.13,-0.37,-0.115,0.005,0.4
1309,3.636,-0.105,0.12,-0.335,-0.105,0.005,0.405
1310,3.639,-0.11,0.095,-0.29,-0.095,0.01,0.415
1311,3.642,-0.125,0.09,-0.27,-0.095,0.025,0.435
1312,3.6439999999999997,-0.125,0.095,-0.25,-0.105,0.045,0.44
1313,3.647,-0.155,0.085,-0.235,-0.115,0.04,0.435
1314,3.65,-0.16,0.08,-0.225,-0.125,0.035,0.425
1315,3.653,-0.17,0.055,-0.225,-0.12,0.045,0.44
1316,3.656,-0.155,0.045,-0.225,-0.125,0.035,0.45
1317,3.658,-0.135,0.075,-0.245,-0.135,0.05,0.465
1318,3.661,-0.08,0.105,-0.245,-0.13,0.045,0.455
1319,3.6639999999999997,0.015,0.11,-0.26,-0.145,0.06,0.455
1320,3.667,0.155,0.09,-0.27,-0.145,0.055,0.45
1321,3.6689999999999996,0.345,0.065,-0.275,-0.135,0.03,0.445
1322,3.6719999999999997,0.585,0.03,-0.27,-0.13,0.04,0.46
1323,3.675,0.85,0.05,-0.275,-0.13,0.045,0.47
1324,3.678,1.105,0.12,-0.29,-0.14,0.06,0.45
1325,3.681,1.355,0.22,-0.31,-0.16,0.055,0.455
1326,3.6830000000000003,1.55,0.325,-0.315,-0.17,0.03,0.44
1327,3.6860000000000004,1.62,0.46,-0.32,-0.155,0.025,0.435
1328,3.6889999999999996,1.55,0.575,-0.32,-0.16,0.025,0.435
1329,3.6919999999999997,1.33,0.66,-0.33,-0.155,0.03,0.445
1330,3.694,1.005,0.655,-0.355,-0.175,0.025,0.43
1331,3.697,0.64,0.55,-0.38,-0.185,0.005,0.42
1332,3.7,0.305,0.375,-0.39,-0.175,0.0,0.41
1333,3.7030000000000003,0.03,0.2,-0.395,-0.18,-0.02,0.405
1334,3.7060000000000004,-0.135,0.055,-0.385,-0.175,-0.015,0.415
1335,3.708,-0.215,-0.025,-0.4,-0.17,-0.01,0.415
1336,3.7110000000000003,-0.215,-0.04,-0.4,-0.18,-0.02,0.405
1337,3.714,-0.195,-0.02,-0.42,-0.18,-0.025,0.385
1338,3.717,-0.16,0.02,-0.435,-0.18,-0.05,0.355
1339,3.719,-0.12,0.08,-0.425,-0.175,-0.055,0.36
1340,3.722,-0.105,0.13,-0.41,-0.17,-0.06,0.355
1341,3.725,-0.11,0.145,-0.42,-0.15,-0.065,0.36
1342,3.728,-0.135,0.15,-0.42,-0.155,-0.07,0.35
1343,3.7310000000000003,-0.135,0.115,-0.43,-0.155,-0.075,0.325
1344,3.733,-0.165,0.11,-0.435,-0.15,-0.085,0.305
1345,3.736,-0.175,0.105,-0.43,-0.14,-0.11,0.29
1346,3.739,-0.185,0.1,-0.415,-0.13,-0.11,0.3
1347,3.742,-0.2,0.105,-0.425,-0.135,-0.105,0.3
1348,3.7439999999999998,-0.21,0.09,-0.435,-0.13,-0.105,0.285
1349,3.747,-0.23,0.075,-0.44,-0.14,-0.12,0.275
1350,3.75,-0.225,0.065,-0.425,-0.13,-0.135,0.245
1351,3.753,-0.225,0.07,-0.43,-0.125,-0.145,0.24
1352,3.7560000000000002,-0.215,0.09,-0.42,-0.12,-0.145,0.245
1353,3.758,-0.205,0.105,-0.41,-0.12,-0.145,0.25
1354,3.761,-0.195,0.105,-0.42,-0.12,-0.13,0.235
1355,3.764,-0.18,0.095,-0.43,-0.14,-0.15,0.22
1356,3.767,-0.18,0.085,-0.455,-0.135,-0.15,0.2
1357,3.7689999999999997,-0.185,0.105,-0.46,-0.14,-0.16,0.2
1358,3.772,-0.19,0.11,-0.47,-0.14,-0.17,0.205
1359,3.775,-0.2,0.11,-0.49,-0.14,-0.16,0.22
1360,3.778,-0.2,0.1,-0.475,-0.145,-0.15,0.21
1361,3.781,-0.21,0.07,-0.415,-0.145,-0.165,0.2
1362,3.783,-0.21,0.075,-0.27,-0.145,-0.165,0.195
1363,3.786,-0.22,0.07,-0.045,-0.14,-0.185,0.185
1364,3.7889999999999997,-0.21,0.1,0.18,-0.14,-0.19,0.19
1365,3.792,-0.21,0.12,0.43,-0.135,-0.18,0.205
1366,3.7939999999999996,-0.185,0.115,0.72,-0.155,-0.185,0.215
1367,3.7969999999999997,-0.17,0.09,0.98,-0.18,-0.185,0.195
1368,3.8,-0.17,0.075,1.1,-0.21,-0.195,0.19
1369,3.803,-0.175,0.08,1.04,-0.25,-0.21,0.18
1370,3.806,-0.19,0.085,0.79,-0.29,-0.215,0.205
1371,3.8080000000000003,-0.185,0.075,0.48,-0.3,-0.2,0.195
1372,3.8110000000000004,-0.2,0.06,0.175,-0.29,-0.205,0.19
1373,3.8139999999999996,-0.205,0.045,-0.075,-0.26,-0.195,0.175
1374,3.8169999999999997,-0.2,0.055,-0.23,-0.23,-0.21,0.17
1375,3.819,-0.19,0.075,-0.28,-0.18,-0.215,0.16
1376,3.822,-0.2,0.075,-0.305,-0.17,-0.21,0.165
1377,3.825,-0.185,0.09,-0.355,-0.18,-0.2,0.16
1378,3.8280000000000003,-0.175,0.07,-0.38,-0.19,-0.19,0.155
1379,3.8310000000000004,-0.155,0.055,-0.395,-0.18,-0.18,0.14
1380,3.833,-0.165,0.045,-0.395,-0.18,-0.175,0.145
1381,3.8360000000000003,-0.15,0.05,-0.395,-0.17,-0.185,0.13
1382,3.839,-0.15,0.055,-0.4,-0.18,-0.2,0.13
1383,3.842,-0.145,0.04,-0.43,-0.19,-0.195,0.14
1384,3.844,-0.16,0.03,-0.455,-0.18,-0.18,0.145
1385,3.847,-0.155,0.02,-0.47,-0.175,-0.185,0.13
1386,3.85,-0.175,0.025,-0.485,-0.175,-0.185,0.13
1387,3.853,-0.18,0.03,-0.485,-0.165,-0.195,0.13
1388,3.8560000000000003,-0.165,0.03,-0.485,-0.165,-0.185,0.145
1389,3.858,-0.145,0.025,-0.505,-0.16,-0.175,0.155
1390,3.861,-0.145,0.025,-0.51,-0.15,-0.165,0.145
1391,3.864,-0.13,-0.005,-0.505,-0.145,-0.145,0.14
1392,3.867,-0.115,-0.01,-0.515,-0.125,-0.155,0.13
1393,3.8689999999999998,-0.12,0.0,-0.5,-0.13,-0.16,0.125
1394,3.872,-0.11,0.0,-0.49,-0.13,-0.15,0.14
1395,3.875,-0.115,-0.005,-0.49,-0.135,-0.155,0.15
1396,3.878,-0.12,-0.025,-0.495,-0.135,-0.155,0.155
1397,3.8810000000000002,-0.11,-0.04,-0.51,-0.13,-0.155,0.14
1398,3.883,-0.12,-0.035,-0.525,-0.13,-0.19,0.125
1399,3.886,-0.12,-0.015,-0.51,-0.115,-0.21,0.105
1400,3.889,-0.115,0.0,-0.49,-0.14,-0.215,0.12
1401,3.892,-0.115,0.01,-0.49,-0.145,-0.215,0.125
1402,3.8939999999999997,-0.11,0.015,-0.485,-0.15,-0.21,0.115
1403,3.897,-0.105,0.0,-0.49,-0.14,-0.215,0.105
1404,3.9,-0.095,-0.005,-0.505,-0.145,-0.235,0.1
1405,3.903,-0.1,-0.005,-0.5,-0.15,-0.25,0.09
1406,3.906,-0.085,-0.02,-0.485,-0.14,-0.255,0.09
1407,3.908,-0.085,-0.025,-0.49,-0.145,-0.245,0.095
1408,3.911,-0.085,-0.05,-0.49,-0.15,-0.255,0.09
1409,3.9139999999999997,-0.1,-0.055,-0.495,-0.165,-0.25,0.09
1410,3.917,-0.115,-0.05,-0.485,-0.16,-0.26,0.075
1411,3.9189999999999996,-0.115,-0.015,-0.485,-0.145,-0.28,0.075
1412,3.9219999999999997,-0.11,0.005,-0.485,-0.16,-0.27,0.075
1413,3.925,-0.105,0.01,-0.485,-0.16,-0.275,0.08
1414,3.928,-0.095,0.01,-0.49,-0.175,-0.27,0.075
1415,3.931,-0.08,0.005,-0.49,-0.16,-0.27,0.07
1416,3.9330000000000003,-0.085,0.005,-0.485,-0.15,-0.28,0.05
1417,3.9360000000000004,-0.08,0.015,-0.47,-0.155,-0.305,0.055
1418,3.9389999999999996,-0.075,0.03,-0.47,-0.175,-0.285,0.065
1419,3.9419999999999997,-0.07,0.025,-0.48,-0.18,-0.29,0.065
1420,3.944,-0.06,0.025,-0.475,-0.19,-0.265,0.075
1421,3.947,-0.06,0.03,-0.49,-0.19,-0.28,0.05
1422,3.95,-0.045,0.05,-0.49,-0.17,-0.295,0.05
1423,3.9530000000000003,-0.04,0.085,-0.47,-0.16,-0.305,0.045
1424,3.9560000000000004,-0.025,0.11,-0.455,-0.18,-0.3,0.06
1425,3.958,-0.02,0.125,-0.45,-0.185,-0.28,0.06
1426,3.9610000000000003,-0.03,0.13,-0.455,-0.2,-0.29,0.055
1427,3.964,-0.025,0.12,-0.46,-0.185,-0.28,0.055
1428,3.967,-0.025,0.13,-0.47,-0.17,-0.29,0.045
1429,3.969,-0.025,0.13,-0.46,-0.17,-0.3,0.04
1430,3.972,-0.04,0.155,-0.455,-0.165,-0.295,0.045
1431,3.975,-0.045,0.14,-0.445,-0.175,-0.29,0.05
1432,3.978,-0.04,0.135,-0.465,-0.185,-0.28,0.045
1433,3.9810000000000003,-0.045,0.135,-0.47,-0.17,-0.285,0.045
1434,3.983,-0.045,0.12,-0.46,-0.15,-0.295,0.04
1435,3.986,-0.05,0.15,-0.45,-0.145,-0.295,0.04
1436,3.989,-0.05,0.17,-0.43,-0.14,-0.29,0.05
1437,3.992,-0.055,0.175,-0.435,-0.155,-0.29,0.05
1438,3.9939999999999998,-0.04,0.165,-0.425,-0.15,-0.28,0.055
1439,3.997,-0.04,0.165,-0.43,-0.145,-0.275,0.055
1440,4.0,-0.045,0.155,-0.435,-0.135,-0.29,0.035
1441,4.003,-0.05,0.165,-0.43,-0.125,-0.285,0.04
1442,4.006,-0.065,0.17,-0.42,-0.13,-0.29,0.045
1443,4.008,-0.085,0.185,-0.42,-0.15,-0.275,0.065
1444,4.011,-0.09,0.17,-0.42,-0.15,-0.285,0.055
1445,4.013999999999999,-0.09,0.15,-0.425,-0.15,-0.285,0.05
1446,4.0169999999999995,-0.09,0.13,-0.41,-0.135,-0.285,0.045
1447,4.019,-0.085,0.135,-0.39,-0.145,-0.295,0.035
1448,4.022,-0.08,0.155,-0.375,-0.15,-0.295,0.035
1449,4.025,-0.075,0.165,-0.38,-0.16,-0.285,0.05
1450,4.0280000000000005,-0.065,0.17,-0.37,-0.16,-0.27,0.055
1451,4.031000000000001,-0.05,0.15,-0.37,-0.17,-0.265,0.055
1452,4.033,-0.04,0.15,-0.38,-0.16,-0.275,0.035
1453,4.0360000000000005,-0.045,0.15,-0.37,-0.16,-0.28,0.045
1454,4.039,-0.055,0.155,-0.355,-0.165,-0.285,0.05
1455,4.042,-0.06,0.175,-0.345,-0.165,-0.265,0.06
1456,4.044,-0.085,0.155,-0.355,-0.185,-0.25,0.06
1457,4.047,-0.08,0.145,-0.345,-0.175,-0.25,0.055
1458,4.05,-0.085,0.13,-0.34,-0.18,-0.235,0.05
1459,4.053,-0.08,0.14,-0.315,-0.175,-0.245,0.045
1460,4.056,-0.09,0.16,-0.3,-0.18,-0.22,0.07
1461,4.058,-0.065,0.16,-0.295,-0.195,-0.18,0.09
1462,4.061,-0.075,0.17,-0.28,-0.2,-0.11,0.11
1463,4.064,-0.045,0.155,-0.28,-0.21,0.095,0.125
1464,4.067,-0.035,0.145,-0.27,-0.21,0.555,0.185
1465,4.069,-0.05,0.15,-0.25,-0.195,0.955,0.49
1466,4.072,-0.065,0.155,-0.245,-0.21,0.87,0.85
1467,4.075,-0.07,0.165,-0.245,-0.225,0.525,0.85
1468,4.078,-0.075,0.145,-0.235,-0.215,0.365,0.585
1469,4.081,-0.09,0.14,-0.23,-0.22,0.43,0.435
1470,4.083,-0.085,0.13,-0.235,-0.21,0.53,0.405
1471,4.086,-0.095,0.145,-0.225,-0.19,0.62,0.415
1472,4.0889999999999995,-0.085,0.16,-0.205,-0.2,0.72,0.4
1473,4.092,-0.07,0.19,-0.195,-0.2,0.875,0.4
1474,4.093999999999999,-0.065,0.18,-0.195,-0.215,1.06,0.38
1475,4.0969999999999995,-0.045,0.16,-0.195,-0.215,1.24,0.38
1476,4.1,-0.05,0.145,-0.2,-0.205,1.375,0.365
1477,4.103,-0.045,0.16,-0.18,-0.185,1.425,0.325
1478,4.106,-0.045,0.155,-0.17,-0.185,1.385,0.255
1479,4.1080000000000005,-0.065,0.145,-0.17,-0.19,1.21,0.145
1480,4.111000000000001,-0.075,0.145,-0.17,-0.205,0.975,-0.005
1481,4.114,-0.07,0.15,-0.185,-0.2,0.71,-0.14
1482,4.117,-0.065,0.145,-0.185,-0.195,0.48,-0.27
1483,4.119,-0.075,0.17,-0.175,-0.155,0.265,-0.35
1484,4.122,-0.075,0.185,-0.165,-0.15,0.05,-0.375
1485,4.125,-0.08,0.18,-0.165,-0.155,-0.145,-0.35
1486,4.128,-0.06,0.155,-0.18,-0.175,-0.305,-0.325
1487,4.131,-0.06,0.155,-0.18,-0.195,-0.395,-0.285
1488,4.133,-0.065,0.16,-0.185,-0.165,-0.435,-0.23
1489,4.136,-0.06,0.17,-0.195,-0.155,-0.45,-0.18
1490,4.138999999999999,-0.07,0.18,-0.205,-0.15,-0.455,-0.13
1491,4.1419999999999995,-0.065,0.17,-0.23,-0.145,-0.44,-0.06
1492,4.144,-0.075,0.155,-0.24,-0.17,-0.435,-0.02
1493,4.147,-0.08,0.15,-0.245,-0.19,-0.42,-0.01
1494,4.15,-0.08,0.15,-0.265,-0.175,-0.425,0.0
1495,4.1530000000000005,-0.085,0.17,-0.27,-0.155,-0.435,0.005
1496,4.156000000000001,-0.08,0.18,-0.27,-0.165,-0.42,0.015
1497,4.158,-0.07,0.175,-0.285,-0.17,-0.42,0.025
1498,4.1610000000000005,-0.07,0.165,-0.305,-0.185,-0.405,0.015
1499,4.164,-0.06,0.17,-0.315,-0.185,-0.41,0.015
1500,4.167,-0.04,0.185,-0.315,-0.175,-0.43,0.0
1501,4.169,-0.025,0.2,-0.315,-0.155,-0.43,0.005
1502,4.172,-0.02,0.2,-0.31,-0.15,-0.43,0.005
1503,4.175,-0.02,0.205,-0.315,-0.16,-0.425,0.005
1504,4.178,0.0,0.21,-0.32,-0.18,-0.425,0.005
1505,4.181,0.0,0.2,-0.335,-0.185,-0.43,-0.005
1506,4.183,0.01,0.22,-0.34,-0.18,-0.45,-0.005
1507,4.186,0.02,0.235,-0.34,-0.16,-0.465,0.0
1508,4.189,0.035,0.25,-0.335,-0.165,-0.46,0.0
1509,4.192,0.045,0.24,-0.34,-0.18,-0.45,0.01
1510,4.194,0.06,0.235,-0.345,-0.195,-0.44,0.005
1511,4.197,0.08,0.215,-0.36,-0.22,-0.445,-0.01
1512,4.2,0.105,0.21,-0.365,-0.2,-0.455,-0.02
1513,4.203,0.115,0.205,-0.355,-0.185,-0.48,-0.01
